Set #,Title in NIV,Passage,Book,Breaks,Description
1,,,,,
,,1,OBA,1:1-1,
2,,,,,
,,1,OBA,1:2-2,
,,2,OBA,1:3-3,
,,3,OBA,1:4-4,
,,4,OBA,1:5-5,
,,5,OBA,1:6-6,
,,6,OBA,1:7-7,
3,,,,,
,,1,OBA,1:8-8,
,,2,OBA,1:9-9,
,,3,OBA,1:10-10,
,,4,OBA,1:11-11,
,,5,OBA,1:12-12,
,,6,OBA,1:13-13,
,,7,OBA,1:14-14,
4,,,,,
,,1,OBA,1:15-15,
,,2,OBA,1:16-16,
,,3,OBA,1:17-17,
,,4,OBA,1:18-18,
5,,,,,
,,1,OBA,1:19-19,
,,2,OBA,1:20-20,
,,3,OBA,1:21-21,
